"sim","rep","vir_1","vir_2","vir_3","vir_4","vir_5","vir_6","vir_7","vir_8","vir_9","vir_10","vir_11","vir_12","vir_13","vir_14","vir_15","vir_16","vir_17","vir_18","vir_19","vir_20","vir_21","vir_22","vir_23","vir_24","vir_25","vir_26","vir_27","vir_28","vir_29","vir_30","vir_31","vir_32","vir_33","vir_34","vir_35","vir_36","vir_37","vir_38","vir_39","vir_40","vir_41","vir_42","vir_43","vir_44","vir_45","vir_46","vir_47","vir_48","vir_49","vir_50","vir_51","vir_52","vir_53","vir_54","vir_55","vir_56","vir_57","vir_58","vir_59","vir_60","vir_61","vir_62","vir_63","vir_64","vir_65","vir_66","vir_67","vir_68","vir_69","vir_70","vir_71","vir_72","vir_73","vir_74","vir_75","vir_76","vir_77","vir_78","vir_79","vir_80","vir_81","vir_82","vir_83","vir_84","vir_85","vir_86","vir_87","vir_88","vir_89","vir_90","vir_91","vir_92","vir_93","vir_94","vir_95","vir_96","vir_97","vir_98","vir_99","vir_100"
206,1,1.91481687955072e-07,5.01839022962461e-05,1.8684056165531e-05,1.54324003669093e-06,2.4775320480113e-06,1.90912046468056e-05,1.37721093225815e-07,0.000127489125674516,0.0129660320567895,4.55068731334726e-07,1.01742246757295e-05,0.000702744348943371,0.188061942743333,7.42454306901778e-07,0.0038594264579494,0.000147147648983637,0.000215919059575259,3.68721648406436e-06,7.16553398886262e-06,3.8894573730383e-05,7.754431327594e-06,0.000205463655238585,7.6769876797287e-06,1.88521454699445e-07,4.83934573483523e-05,0.00105267783531625,4.72956460796689e-07,0.34960692714902,3.53897514991921e-08,0.000220222968207642,2.18715024382821e-07,6.53123614859562e-05,1.4653257984446e-05,0.000265479578184628,3.0849595312403e-05,0.00602724590452611,0.000150462657587721,0.105844212395501,9.3128954121548e-06,0.00010030955718835,5.76462206198503e-08,1.60943351921662e-05,3.82757050388542e-05,0.00354104199851926,1.637606873213e-05,1.32385621709352e-05,3.12010994182782e-05,5.36260940874446e-05,0.000585345769431401,6.168761139702e-05,7.09934970723979e-08,0.000364667156428768,0.000395549296836184,0.00182483097734761,1.43564701367946e-07,3.73599491813599e-06,8.40016921620069e-05,0.00145198227989036,5.91925728248068e-05,0.000119800922022962,0.00012595776070138,0.00015952543821927,3.16481739772654e-06,9.41349816016674e-06,1.12004249955877e-06,0.000613132701282575,0.000586705793926405,0.000204592934797543,0.000312796682669457,9.34228361267413e-08,2.67890604133483e-10,0.000176460684805771,4.13315787529734e-06,9.94321425077839e-09,0.00239412783826263,5.83581778415285e-07,0.000140498458202086,4.66429634816997e-05,0.000262377222874871,1.37741673568221e-06,1.45011507688006e-05,4.28308742658876e-06,1.37644626427996e-06,2.37620646820992e-05,0.0210949681775248,9.90612485917478e-07,0.000151507814962139,0.120657992949613,9.83770085101413e-05,0.000253873608546575,0.00040444210718292,9.18084945683538e-05,0.00808376727307005,0.0693501073052568,3.48804807294567e-07,6.85385031330966e-06,0.000576524848315144,1.78264815773612e-05,1.27146409265077e-05,0.0955583383835972
207,1,1.28890780060092e-07,0.000419726701719413,3.43080055494809e-08,7.27254654980645e-07,1.32565824689278e-05,2.45233331732581e-07,2.58366383895638e-07,0.000138260179931387,9.13009569001879e-05,0.689290309652348,0.000768948338560247,5.00309873690224e-06,6.27920358523576e-07,3.84207289913742e-06,1.52753480149757e-05,1.51318955057935e-05,5.13340374500622e-06,1.01324390998839e-05,0.000444205525751026,4.62190650731467e-05,0.00315156338849279,0.000623320390501803,7.21329055673706e-06,2.87866221273767e-06,3.51804334132344e-07,0.00408547403245863,4.82826632554076e-07,6.67945989699617e-06,1.28051652296862e-08,0.00153689662272301,0.00020670164037613,5.46568673176735e-07,1.60765365685264e-05,5.04508578845999e-07,4.44816615782689e-06,0.000449411751298342,3.08888866149253e-07,0.0154547981380996,5.39425407303523e-07,4.95642752881634e-07,2.67080334488737e-05,1.72244398106387e-06,0.00150143291882206,0.00550285602596244,0.113763940352191,0.000123010877338318,1.17699623388961e-05,2.55792522117074e-05,0.00069691373375481,0.000580938958969956,0.000698726317429066,7.27605027993249e-08,0.000340165878853261,7.86219945848766e-07,1.49112432205805e-06,6.07284559500991e-05,0.000867909630982201,0.000738063165178067,3.72661632468988e-06,9.14465161183091e-05,7.18164413966733e-08,0.000304833774201448,1.00221757319124e-06,0.00115890173397049,1.66337467268307e-05,9.34932833649062e-07,0.000140210584993674,1.26763245907916e-05,4.31921174226056e-06,0.0207089320183135,4.68163779513759e-06,1.42417891419559e-06,1.20291005745839e-05,6.32492815857881e-05,0.000646654939713317,3.71717394611654e-05,2.06644797037339e-06,1.18413834925036e-05,0.000765712051960782,0.000213882116217161,2.82593488987764e-06,2.70249598107211e-05,0.0139233784469475,5.72528151203651e-07,1.45064537254599e-05,7.01065615149865e-05,0.000660258016595398,0.109827402128792,3.2766099724059e-08,3.67581278168326e-05,0.00172672915211021,2.01346384190137e-07,0.00214218881290089,2.21784852733288e-08,3.82084399790947e-05,0.00533957558564715,2.72285414216818e-05,0.000123804692797815,3.15452904970597e-06,7.33305291594233e-05
208,1,8.2360688107173e-06,7.52001434329637e-05,0.000205350322290607,0.00151071664622286,9.43639734783993e-08,1.91677696369327e-06,4.60910760983327e-05,4.71737701932967e-09,1.92979609486736e-06,4.73949554231578e-08,0.00010744535635588,7.6416267468878e-07,3.27007199849588e-07,1.36740451118641e-06,7.12748809849706e-09,1.24568548368152e-05,5.89301933957337e-05,2.04942492226942e-06,2.2106188500836e-06,1.33255933002792e-06,4.98097491229615e-05,2.58536194082137e-08,1.2957896825648e-10,4.00759175479392e-06,1.56254459710338e-06,1.31270579303876e-07,0.000337067476193145,1.72560154287619e-07,8.19482093646613e-06,4.09126348748427e-07,0.00775689654589969,6.09743745080111e-09,3.61289910830619e-08,0.00015961889704374,0.0018762220219853,0.0379759565068709,2.45079275666767e-06,4.04930841930674e-07,4.31451583843741e-06,7.56755618820383e-09,1.09851226528559e-05,2.93278565725986e-06,3.53657304896593e-08,1.13679111260076e-05,4.70261187506637e-08,5.2185465363311e-06,1.05857911243376e-07,2.55690846429811e-08,0.000500451802692159,2.42805271825084e-07,3.57078193772547e-08,0.000116274806206051,1.04102306043699e-07,0.00293812009625509,2.7619754474226e-05,2.3853107139954e-08,2.67593757759747e-07,1.29801767617894e-07,0.000203783371783678,1.37090894928719e-06,0.00148374901809622,2.05356787192484e-06,3.26202869306987e-07,2.4185223058964e-06,0.000175358456492948,9.81330055243709e-10,0.000104609812493099,6.38503365819487e-06,6.4217106260279e-09,2.01734628759314e-08,1.76994230640827e-06,3.48757724796523e-06,4.18751388176818e-07,9.30957906261807e-08,1.0718878907721e-05,9.98877165889991e-06,7.35312729302061e-08,1.70485839853976e-09,7.66581215532101e-07,9.82953243946293e-07,1.37700808021487e-05,1.38775696975235e-07,1.64381936273554e-07,1.68591193277142e-07,0.000101162835582144,1.15013953618113e-07,2.71435533421034e-07,1.08507825175639e-07,0.944026990010011,2.87331696274633e-06,7.26712131001448e-09,1.01700119036528e-05,6.16902711787299e-07,2.94570431933091e-07,5.45335909978139e-07,2.38491694757237e-07,3.35167421421908e-06,2.70740769695942e-08,2.62957554768512e-06,2.10235610349365e-07
209,1,6.56152115609008e-07,1.03042969934187e-07,9.69555200479095e-09,1.2235841758016e-07,1.95773422128787e-05,3.58917921190754e-08,1.09399442148406e-05,0.00737999785369328,6.44545677801487e-06,1.30674921218188e-06,2.14834817142236e-15,1.86485599746422e-06,4.68314236029389e-07,1.55443239350035e-06,2.14156494283388e-07,8.21693029588963e-09,7.96230220591312e-07,0.000131035524888811,0.00130657472610595,6.12881264097413e-10,3.28757403791261e-13,2.74859819500417e-12,1.08664950974039e-07,0.000394886365758586,4.66709169436398e-08,8.84283687723689e-09,2.06528170348977e-09,3.02488708295061e-05,2.49918186453111e-09,5.0442945276047e-07,1.47375306438767e-08,1.14422821746385e-10,0.254187343026218,3.87082379167031e-11,0.291385397766075,7.5744893228877e-09,2.11116300919467e-08,0.00411405967599954,7.02994308835338e-09,2.47445368749998e-05,3.39671168271173e-10,9.48643847003668e-06,2.65981500613156e-07,5.16507409931783e-08,9.28062009441135e-10,0.000500910049712888,9.29168660742685e-10,3.41802024288877e-07,1.38314620358835e-10,2.36354085618079e-11,2.70660019608104e-07,3.51919742749336e-06,1.2069184762125e-05,4.05231204598999e-05,1.45608818939791e-07,7.26559161195571e-06,1.12747775963885e-06,2.34241095938455e-07,7.18430445676373e-10,4.35241010767855e-11,1.07311886591491e-06,1.09579635894074e-09,6.13363950886349e-05,2.0058143530022e-09,1.18194168432269e-07,3.77380767107748e-08,8.04213110766235e-08,2.17604242360076e-07,6.32170501212141e-07,2.85504409609614e-12,1.35759179557194e-08,1.22536833946157e-06,0.00186919412674352,3.76813426075596e-05,1.26252897220546e-07,5.9981559464406e-09,3.90667725303375e-07,0.0540441962661253,2.38720754126631e-07,2.53492611669561e-05,5.75373567380748e-07,1.34926095356487e-05,8.81361415352274e-10,5.39692816762485e-07,2.50745613137512e-09,8.49421213195615e-10,2.27200089877265e-06,2.61692532096668e-07,2.73468044689542e-08,2.82980907600948e-08,3.85051612257915e-09,1.28745748737188e-10,5.35322143928794e-06,1.13871120898515e-05,1.00534359349759e-08,8.2298521126952e-09,6.26099072607189e-08,0.382852777900838,5.65145668540604e-08,0.00149588909247232
210,1,9.3201435908786e-05,0.000212863695744271,0.123224249041067,0.00177714793365274,0.00210308380432881,6.5512100918012e-05,0.0299240899209775,0.00277770891980522,0.00012166865779453,8.48920036422464e-08,9.97604448932533e-06,0.000264209426707501,0.399963410077002,6.31434362145206e-05,6.81129070971784e-05,0.00184786589647731,0.000835748754139595,0.00083902275620405,1.10503789770927e-05,2.59900312405865e-05,5.18394282634849e-05,0.000329519138064618,1.67519061383911e-05,0.000994281529157328,0.00294084932866414,0.00052125683506249,0.00145830476004679,3.06249595646275e-05,0.00120921213590308,3.19803305057624e-08,1.1602571408834e-05,0.0127639292480044,0.00012604644472594,4.45616717217916e-05,0.00617631661359469,8.45008078204953e-05,0.0591554200022644,8.1311985539566e-06,0.00489953920064933,0.0137087554376183,1.23290742214628e-05,9.68661255015925e-06,0.000301636620343424,8.45345080688539e-06,3.7698989090118e-06,0.000443291843232521,6.61615730306642e-05,1.0973226965847e-05,1.06808603221202e-05,0.000296497955713395,4.85526867514631e-08,0.00671095156050737,0.094579642885599,0.00555595606870569,0.00233373761725262,1.19167554882356e-05,0.000124299404373821,5.74236707810162e-05,0.0084998479077538,0.000252331524114319,0.00316490568510284,0.00345526594749433,5.16437651472136e-06,0.000192914057157493,2.55179911761601e-06,0.0259075824229527,0.00107780453432683,0.000185841887490084,0.00126967604668324,8.84929314382477e-07,0.000124704065635104,0.000729843482670903,0.000443685847617131,1.86895229490356e-06,0.0329386126939142,1.48072689016648e-06,9.39439726946946e-06,0.000626526258908499,0.000248693257834055,0.000147295290786952,0.000964870871195377,0.00181120825003335,2.73198488139203e-05,0.00655330621380526,0.000247778191364649,0.000202686757787383,0.000483624303183903,2.25961423854456e-05,0.11739499283351,2.06277174861321e-05,0.00144097816734822,0.000647314543684764,4.46307312176918e-06,0.00988707203338682,2.9207806911263e-05,0.00111205784288766,0.000340303213162893,2.23796163076269e-05,0.000172449072759048,3.08144692243608e-05
211,1,0.000103305255757704,2.94350741762319e-08,5.54570307566247e-06,5.39058749175263e-08,1.60821856126323e-05,0.195611303679691,5.18513808859784e-06,3.35569038271455e-10,1.68592679659835e-08,4.64502314711382e-10,0.000403369216948864,0.00196511244251364,0.468711756963644,0.00394059479042597,2.70079607019263e-05,0.0115507495751641,4.12827619602908e-07,1.61410066898976e-12,4.0781922595457e-07,1.25154368717717e-06,0.00420068261628491,6.54487285733925e-07,8.25888742610475e-05,1.92752965322866e-05,0.00304849148397849,0.00320261456348403,8.98437890783121e-05,1.07116288140286e-06,3.44776121352913e-06,1.51043542894305e-08,3.91988317035113e-08,0.000446423781697698,5.7813033599549e-06,0.000958118549773667,7.71696264489161e-11,5.86470727920325e-08,1.5710185840777e-08,2.63803623482297e-07,1.40681371279143e-05,1.13257697139193e-08,1.98913531088238e-07,0.00189687999338567,2.59924902870217e-06,3.44104640507349e-05,0.000413236908159292,2.83144255869155e-09,0.00075069883524761,0.00026825586029284,5.17718942787764e-05,0.109398680312479,2.99516874697387e-07,2.67038341032948e-08,0.0220197141188802,2.10818885200411e-07,0.00125582763954645,8.74766451285583e-07,7.78554297690211e-07,5.99222407742577e-05,6.44067116626011e-08,0.000792458579329875,5.09163218049223e-07,0.000636562163640625,1.61945968423437e-08,4.27327406498133e-06,0.000398974791573999,1.52053273410304e-05,0.000165497791032419,4.32038669722412e-08,0.00117785275282305,1.30332165801432e-05,2.9824528725266e-10,0.0782463190960099,1.49056416018403e-05,7.99789682789249e-07,0.00273714058768356,0.00085438646766591,0.000364383150326916,3.74006254500011e-10,6.02291639154559e-09,4.04226340017094e-06,0.0315254737500339,3.15404696931493e-06,4.86654636334545e-05,4.28073336589008e-05,0.00626477205502417,0.000221589501323648,0.000545662290208263,4.73077779344121e-06,2.4749272419716e-06,6.41772066507365e-05,0.001496848456587,0.00215313645938457,2.7400776712275e-10,0.0399754803489214,1.29452647532291e-05,9.5452625793831e-06,8.65776855090601e-09,0.000182991925568311,0.00119537738209506,0.00025364266001211
212,1,5.37642339527672e-06,2.34451552893379e-06,0.000290401400081488,6.2769920486294e-05,0.00337669676078796,0.000357931581514862,4.03525371533047e-05,1.10099102627612e-05,1.18036178009987e-05,1.95580238325026e-08,3.07066086223939e-06,2.21788185861004e-06,0.00320673208983991,0.000169342390428633,9.71288442450804e-08,3.31420114317036e-06,5.55552894448011e-08,0.000630725117861745,3.24551581584517e-08,0.00256420182156435,0.000107092360931632,0.0164551625545623,0.000250537471675923,6.86408045549686e-07,0.000690106068785245,2.53834158713824e-06,0.000102068317454174,7.57156862007058e-07,0.00265839444340495,3.80443415069585e-10,8.99045675117828e-07,0.0116058379437322,2.41319462941325e-06,6.36848199608104e-05,1.43631487628596e-06,1.00358150510048e-08,0.000162008019552063,4.1018645382121e-08,3.21737078810747e-05,0.00180757702376688,5.88592552850275e-06,3.42786205194239e-08,3.58798935460654e-05,2.58197990341633e-07,1.43454686043814e-06,0.000259733832345367,2.19374380483356e-05,2.12859620458717e-06,5.98377211211671e-07,0.0699430124027598,4.67441157062705e-07,3.33594034898382e-07,0.298311066105116,3.18865298717631e-06,1.02530322998436e-06,1.50006310692596e-05,8.95211865791602e-06,3.61550409178582e-06,0.00395143419079783,1.82446663211446e-05,9.49599535634122e-08,0.00175318791848967,4.29845540099564e-05,2.09422503280139e-06,2.70372945733089e-06,0.538100536117931,1.99762921581975e-05,7.85948968067222e-07,0.00471027868141689,0.000463293415982368,0.000110028414006194,6.56911740793525e-06,5.96153361178419e-05,3.01258186258235e-07,0.00366299420763157,4.25607233287944e-08,1.18119960051867e-06,0.00028644615588347,3.20284309499091e-09,1.3523791041487e-06,0.000279541689527306,0.020627981034084,0.000953693314363135,0.000711519326879483,4.31210059603083e-06,0.000200226997977675,3.52093124245191e-05,2.5659460708549e-07,2.6498731712124e-06,0.000110619357835444,0.0103646995289757,1.17311171107499e-06,8.38194154076271e-05,2.16891718284529e-05,6.63182832266186e-06,9.73801572780158e-05,7.32853059837837e-06,2.97020435174226e-07,3.03746168429578e-07,4.63601536735221e-08
213,1,3.03339638675328e-06,2.10463040072431e-06,1.47528474854624e-07,6.71031525314566e-08,0.000433858137696887,9.42561408561283e-06,0.000260223178136244,0.000188020049901271,0.000451536253246212,1.84205994851879e-05,7.07800973840044e-08,2.49892659220794e-06,0.797179998664874,1.90767684337162e-10,3.20225337218903e-07,0.0161424891607088,6.77741682455853e-07,3.08670989309738e-08,0.0214353321141883,0.000313039013759797,6.46758019377491e-06,1.04268589473432e-06,6.36048813833315e-05,4.55140204640462e-05,1.52553240154155e-05,0.0485280505388275,7.26077563807324e-08,0.000677187546090895,0.00737413896937309,0.0452291684143501,6.45903674175168e-06,0.000491466817344067,4.11554647151522e-05,5.43678295060326e-10,0.000404563049578176,0.000117367306781774,0.000790795823921896,0.000140086043314352,0.000624242583442777,4.54042760594495e-06,2.89904090183891e-05,0.00795930138917077,0.000876554162034508,0.00200476300411552,0.000352758699443372,9.624152946876e-06,0.00138032250121106,0.000237788483200273,2.03698200523579e-06,3.66084913522299e-07,0.000259038579230233,0.000390618236547896,1.73312740781265e-05,3.31084315152388e-07,2.56961051213819e-05,5.4587649060339e-06,0.00990488927677894,0.000882402602074196,4.79392805812901e-07,8.03783678701026e-05,5.45670487458941e-05,0.0044328949308452,2.29061484533621e-05,2.78593788760958e-08,1.7184960665145e-06,7.45971075285624e-05,4.50531228020518e-05,2.67110917788143e-07,5.44056159323158e-05,5.80072364093749e-09,0.005590249079646,1.33074420106939e-06,8.95231879499326e-10,4.52477357978944e-07,4.35627797865972e-05,5.37938261986436e-08,0.00148050662569348,0.000299841735204901,9.5749070994253e-06,3.13457739597659e-06,6.26519679394261e-06,1.70001064409572e-05,4.69968931839952e-08,0.00465636649357625,0.000769677877562922,4.7418941056359e-06,2.93047260356559e-06,0.00267653276466569,0.00537450214385423,2.22932907403669e-06,6.07504665597155e-06,2.61429986945818e-09,0.000510620949513912,0.00276875543337203,3.48929966391506e-08,4.51000884440018e-07,0.000648119770255679,0.000927002132899962,2.20518028805038e-09,0.00409188842819943
214,1,0.00157894695007485,1.51249359296845e-05,2.60724609473143e-08,0.000487368081980668,1.48598076759724e-07,5.64752030937538e-08,0.210812356692478,2.4554032838725e-05,7.9639381483279e-07,1.17272091314192e-05,1.43945872065691e-05,7.97116506914727e-06,3.46539857390086e-07,7.89504509065195e-05,4.21353402752726e-07,1.15247875928197e-06,5.84255525167829e-07,0.090852325412219,7.34351482557672e-06,0.000222531562550029,1.56608865714685e-07,1.32939690870169e-09,2.72956546869897e-07,2.15174758446947e-06,7.09765639756938e-08,1.35051958697931e-07,0.00050500908890627,0.00251560950129965,1.82474575214441e-07,0.00901972414681715,1.09467184300155e-10,0.409476154137838,1.76085267650882e-05,1.20149470333962e-07,2.53250498194145e-05,0.00264082292040121,3.72779557081529e-08,2.53673698143954e-08,8.78191562218123e-05,1.25368746313073e-06,0.0268136222243168,7.9179383926585e-09,0.0143187446984996,1.26416280489893e-13,4.5825752692972e-05,0.0138634490498493,4.99387515028237e-05,1.62952019456584e-08,8.72634725949184e-08,5.80162593633549e-05,0.000559066846295166,0.0705426403209102,5.35161778932479e-08,0.000109904973169425,0.000207517735343067,3.79064782657666e-07,0.101377800885191,6.99830673848509e-10,1.04108426141722e-05,2.7082131480497e-07,0.00332008015755085,7.19382684984464e-08,1.24770340192246e-05,8.3205779476575e-10,5.09472016545371e-07,2.94675457844646e-07,2.24624673667596e-06,0.000104108112769947,0.00012889144298177,4.83115863221214e-08,0.0209769894857513,6.55662523284689e-08,2.83118489478971e-07,0.00174774220371978,6.46973834557182e-06,9.97231771265852e-08,2.92524627282944e-05,4.09572651204736e-05,4.16790487892249e-07,4.97509609777408e-07,2.10275272274714e-08,0.00579538952664702,0.000248084758906889,1.37014110025597e-05,1.92036385455825e-07,1.32430324865895e-06,1.48244205532757e-09,1.14173828587935e-07,0.000195837562657743,1.04824829688293e-09,2.70588396588876e-05,1.22724121388034e-08,1.79207236100881e-06,2.34882726619714e-07,1.60893909216585e-05,0.00796292718040797,0.0029946651610226,5.68813547464337e-08,6.47313326775201e-08,3.56822358859091e-06
215,1,6.43933171199679e-07,5.04066674792781e-08,3.17199349180185e-07,2.13146076668411e-08,2.81612743612331e-07,8.78480853098774e-06,3.44498033894966e-06,3.39112181548207e-07,0.000439128356501343,0.256538862166349,4.0204348991666e-08,5.23366597194747e-08,0.0861604016205022,0.000149933405480732,6.7690567450204e-09,0.0183295224504337,5.12426268599638e-09,0.00025178347686739,2.41715311492763e-06,0.0300722544661748,2.615602531239e-05,3.78683328140549e-06,1.13972374630974e-06,9.90777775576562e-09,1.13010199470055e-07,0.00015918200813035,7.40326539106532e-08,3.36499545695765e-05,2.27323683089839e-07,1.3377312839136e-05,4.16764585150737e-07,0.0165332815903654,1.14046534453202e-06,9.17456659683570e-09,2.14470034639746e-06,1.23113466768066e-05,1.3721793300714e-08,1.83405824367092e-05,2.21235953649452e-09,3.10487977366202e-08,1.9690606534158e-07,0.000103175477180201,6.59754899389596e-05,3.77113017725269e-07,0.00127556706417489,2.25583772463975e-05,6.83725840000885e-06,1.70832909920658e-05,4.85093209443952e-06,0.00372145832872701,3.67942141362368e-06,1.03935652858953e-06,0.45225638927994,2.55457054712187e-08,7.27326092148079e-05,8.31372778361321e-08,0.00013335802571953,4.72000908650564e-08,1.18074267809086e-05,2.46447959714548e-07,2.32240617200409e-07,0.000127834765934776,4.04006862722156e-06,2.22997709988504e-07,0.000480947964972284,4.95029879147394e-05,8.43347935213971e-06,6.21805374038556e-07,2.2998507667279e-05,0.0043099726134278,1.66419892859858e-06,1.26822750000256e-08,2.16571113026108e-06,5.63728550744589e-08,0.000531325195578562,6.26587678274514e-08,3.74246809159545e-08,1.26893232400706e-05,3.95663438271011e-10,5.58576577777293e-08,0.00107336250591945,0.00137179081229715,0.00176587482043379,0.00573658869874048,0.00192600360551486,8.28164764407246e-09,6.92343663005843e-05,4.08115818979114e-06,1.39917217685443e-08,0.000330667884261809,0.000100721556724046,9.40851586497863e-08,0.111406066885642,3.1795007394238e-05,1.20143242468856e-08,1.52527261369968e-05,8.23198517403919e-09,4.71089810648861e-08,1.0021287092191e-06,0.00415330955226536
216,1,4.2626555631739e-06,0.000466068903018481,1.01022785722374e-08,6.16666452051705e-06,4.27195629711532e-09,4.00347633929024e-10,2.13021297622495e-06,4.39091145766075e-07,4.42958042108341e-09,6.70923045264476e-11,9.40966340810723e-07,8.04643145296253e-07,5.61316777995429e-13,9.14832761914083e-07,5.21964925127568e-05,6.39124683169114e-09,1.17300409206289e-10,1.07108660834743e-09,6.68913918229350e-09,5.44761877129244e-09,5.50117765875324e-05,6.20778387362062e-13,4.41910662593649e-08,1.89745123586054e-05,5.09946677378323e-06,1.91411976759041e-05,4.11751350509325e-07,2.97450099832537e-05,2.72789100476043e-08,1.78377489186058e-05,1.45755753977384e-09,0.000330997418706106,3.07535654934025e-08,3.92085327521213e-09,1.73500476207042e-11,6.19751520354278e-07,5.11945200685707e-08,4.80946053301378e-07,1.63663044123964e-09,5.00637753107017e-07,0.000239728066065711,7.52656253380498e-10,0.000298373251783801,0.000356448376127731,1.1304495170589e-05,0.00202444598109025,8.74472188600893e-05,7.80034487817583e-12,2.52999995114505e-10,6.36028956520794e-07,0.00176825873628704,3.44184850552581e-09,1.88778463345686e-07,2.24545933392372e-06,3.86671912640191e-09,7.63240249738789e-09,0.000590832190873195,3.26377613771944e-10,2.97206036856178e-09,1.93757275195964e-05,2.0701463278766e-14,1.24489182276053e-08,6.02375132591736e-09,1.57381559515526e-09,4.9566400199072e-10,9.90828367804632e-07,6.64760979177831e-07,1.36960336442564e-05,4.58586846251417e-08,1.80878279588174e-06,1.43782426326023e-07,5.63967094156884e-08,6.78388151437017e-07,0.988039825634931,8.8131238214074e-06,6.35552324857798e-05,1.13084009501501e-08,6.319037578904e-07,3.30658863119788e-07,1.77844588012075e-06,1.2173400735763e-07,8.88839568198554e-09,2.60006048817978e-07,1.66319295810297e-09,5.47902183040364e-09,2.12912117047521e-05,2.74648105257195e-09,6.28711779920987e-05,6.23918979372767e-08,1.25326684369183e-08,9.14757625017507e-06,4.87065941921608e-11,3.49188787603982e-08,3.44725384543294e-07,0.00527927906727295,8.05598313490511e-05,6.34573140891141e-07,1.43260052114117e-10,5.40777363791316e-08,7.84219632188658e-09
217,1,1.17210847543836e-08,0.000338574485208738,0.00386987468213173,0.00115962046222623,1.42575991135814e-08,9.74596896091056e-07,0.0252244816684443,2.71896462351255e-05,1.01101343199002e-06,1.50658235209433e-08,9.48407562627239e-07,8.75559762641354e-07,4.35111408667513e-08,2.91993531456108e-06,8.07546562872228e-07,4.98143701512432e-08,1.86834813749857e-07,4.41474465926723e-06,6.09559899304872e-07,8.98315471407627e-06,1.04612942970289e-05,1.29586679324285e-10,2.99750587798438e-05,0.000962031436134196,2.94283924570856e-05,7.0772546444589e-08,4.22352162991947e-07,5.81645434233222e-08,0.0190047114231409,4.21312650627942e-06,2.81491598661805e-08,7.52981971588468e-06,1.07433602621347e-07,1.90897347197184e-06,5.59203704898773e-08,3.89519369918549e-06,0.00154570505930524,1.79456292797408e-07,6.94806103768942e-09,2.72414484750784e-05,0.000969989051662783,0.015283632187433,2.01308942233727e-06,1.92302948053547e-07,2.18445715659644e-08,0.000253788582369624,3.56163362326846e-06,2.3385207883042e-10,3.26492039143571e-09,5.26141801551309e-10,0.00221242212800402,4.86356651370597e-05,2.82453578052538e-09,1.26523924731172e-06,0.000261642543340652,8.39265817253559e-09,7.45459436424118e-07,1.74399270872844e-09,1.73211751766062e-05,0.000154813600781864,0.000137685257213032,1.54402477507751e-07,0.000187557993786014,6.05477440195971e-07,9.36941501805329e-07,9.87370218727668e-05,2.11044918511203e-07,3.16234572445362e-07,1.42773639325748e-08,3.54836178336297e-06,0.00490547433269828,2.10163509828087e-08,1.0020715407691e-10,8.65051510080713e-06,1.36033718458148e-08,0.0161273241997913,5.72936384225843e-07,2.09492991897655e-05,3.67808111624873e-08,1.75071792234517e-06,1.56429468870171e-05,4.62493220779557e-07,2.83850876161882e-09,0.000341044247187994,2.15339337963272e-07,2.99728274465483e-05,7.04025986651005e-09,2.91504796519167e-10,0.90126249259467,6.66406616155227e-07,3.32176786215111e-09,7.28089097219256e-09,1.6654279000942e-08,2.70745035839564e-06,0.00536355883564837,1.92985206675913e-09,5.6774527266079e-07,4.64168185109432e-09,6.47037360692671e-06,1.89551679825628e-06
